iter	Passed	Remaining
241	15629	48956
242	15711	48945
243	15778	48886
244	15841	48818
245	15874	48655
246	15933	48575
247	16003	48527
248	16078	48492
249	16147	48442
250	16215	48387
251	16278	48319
252	16350	48276
253	16412	48202
254	16467	48111
255	16544	48081
256	16609	48019
257	16686	47990
258	16763	47960
259	16829	47898
260	16904	47862
261	16967	47794
262	17050	47780
263	17113	47710
264	17179	47647
265	17243	47581
266	17312	47527
267	17392	47505
268	17469	47473
269	17538	47418
270	17623	47407
271	17696	47363
272	17771	47325
273	17854	47308
274	17917	47238
275	17996	47208
276	18071	47169
277	18146	47127
278	18211	47061
279	18286	47022
280	18348	46947
281	18409	46872
282	18483	46830
283	18559	46790
284	18636	46755
285	18701	46687
286	18765	46620
287	18834	46563
288	18910	46523
289	18980	46470
290	19054	46424
291	19130	46385
292	19203	46338
293	19276	46290
294	19346	46233
295	19412	46169
296	19492	46139
297	19556	46068
298	19629	46020
299	19711	45992
300	19788	45955
301	19863	45910
302	19947	45886
303	20018	45830
304	20092	45783
305	20160	45722
306	20235	45678
307	20304	45619
308	20375	45563
309	20444	45506
310	20514	45449
311	20584	45391
312	20648	45320
313	20719	45265
314	20784	45197
315	20857	45147
316	20929	45094
317	21007	45054
318	21090	45023
319	21157	44959
320	21225	44898
321	21304	44859
322	21375	44803
323	21447	44748
324	21525	44707
325	21593	44644
326	21687	44635
327	21767	44597
328	21837	44538
329	21920	44505
330	21988	44442
331	22060	44386
332	22135	44337
333	22207	44282
334	22277	44222
335	22349	44166
336	22429	44127
337	22490	44050
338	22560	43990
339	22637	43943
340	22715	43899
341	22799	43865
342	22880	43826
343	22946	43757
344	23026	43717
345	23106	43674
346	23187	43634
347	23255	43570
348	23330	43519
349	23404	43464
350	23481	43417
351	23555	43364
352	23624	43300
353	23689	43230
354	23765	43180
355	23839	43124
356	23898	43043
357	23968	42983
358	24033	42912
359	24103	42849
360	24173	42788
361	24247	42733
362	24329	42693
363	24398	42631
364	24475	42581
365	24544	42516
366	24621	42466
367	24694	42410
368	24753	42328
369	24824	42268
370	24896	42209
371	24968	42151
372	25034	42081
373	25098	42010
374	25178	41963
375	25252	41909
376	25320	41842
377	25393	41785
378	25468	41730
379	25531	41656
380	25607	41604
381	25679	41544
382	25758	41496
383	25842	41455
384	25918	41402
385	25993	41346
386	26068	41291
387	26121	41202
388	26179	41120
389	26252	41060
390	26323	40999
391	26399	40946
392	26464	40875
393	26541	40823
394	26604	40749
395	26675	40686
396	26740	40615
397	26815	40560
398	26879	40487
399	26958	40437
400	27024	40367
401	27099	40312
402	27170	40249
403	27242	40190
404	27326	40146
405	27404	40094
406	27474	40030
407	27556	39983
408	27628	39923
409	27690	39847
410	27768	39794
411	27845	39740
412	27916	39678
413	27991	39621
414	28057	39551
415	28128	39487
416	28192	39414
417	28255	39342
418	28327	39280
419	28397	39215
420	28468	39152
421	28535	39084
422	28610	39026
423	28683	38966
424	28749	38896
425	28825	38840
426	28897	38778
427	28974	38722
428	29042	38655
429	29120	38601
430	29190	38536
431	29264	38477
432	29329	38406
433	29399	38341
434	29465	38271
435	29542	38215
436	29617	38157
437	29686	38091
438	29761	38032
439	29840	37978
440	29917	37922
441	29995	37867
442	30077	37818
443	30157	37764
444	30231	37704
445	30307	37646
446	30367	37568
447	30441	37508
448	30498	37426
449	30579	37374
450	30655	37316
451	30729	37256
452	30810	37203
453	30888	37147
454	30960	37085
455	31031	37019
456	31102	36955
457	31181	36899
458	31260	36844
459	31327	36776
460	31406	36720
461	31483	36662
462	31560	36604
463	31642	36552
464	31724	36500
465	31789	36428
466	31860	36363
467	31936	36303
468	32009	36240
469	32091	36188
470	32161	36121
471	32235	36059
472	32317	36006
473	32393	35946
474	32465	35882
475	32542	35824
476	32612	35757
477	32677	35684
478	32749	35620
479	32830	35566
480	32896	35495
481	32967	35429
482	33047	35374
483	33121	35311
484	33182	35235
485	33249	35164
486	33317	35096
487	33388	35030
488	33458	34963
489	33523	34891
490	33598	34830
491	33667	34762
492	33736	34694
493	33817	34638
494	33891	34576
495	33956	34504
496	34027	34437
497	34092	34366
498	34153	34290
499	34220	34220
500	34281	34145
501	34350	34077
502	34429	34019
503	34495	33947
504	34562	33878
505	34635	33813
506	34704	33746
507	34772	33677
508	34838	33606
509	34904	33535
510	34986	33480
511	35057	33414
512	35135	33354
513	35211	33293
514	35285	33230
515	35356	33164
516	35426	33096
517	35505	33037
518	35584	32979
519	35655	32912
520	35735	32854
521	35802	32784
522	35865	32711
523	35925	32635
524	35995	32567
525	36063	32498
526	36130	32428
527	36204	32364
528	36270	32293
529	36338	32224
530	36404	32154
531	36483	32094
532	36548	32022
533	36611	31949
534	36689	31888
535	36752	31815
536	36828	31753
537	36898	31686
538	36969	31619
539	37033	31547
540	37110	31485
541	37187	31424
542	37262	31361
543	37333	31294
544	37401	31225
545	37477	31162
546	37549	31096
547	37619	31029
548	37697	30968
549	37775	30907
550	37866	30856
551	37936	30789
552	38010	30724
553	38078	30655
554	38145	30584
555	38216	30517
556	38282	30447
557	38350	30378
558	38419	30309
559	38485	30238
560	38563	30176
561	38631	30107
562	38703	30041
563	38773	29973
564	38846	29908
565	38914	29838
566	38983	29770
567	39052	29701
568	39118	29631
569	39182	29559
570	39250	29489
571	39322	29423
572	39392	29355
573	39472	29294
574	39540	29225
575	39603	29152
576	39669	29082
577	39735	29011
578	39801	28940
579	39876	28875
580	39941	28804
581	39996	28725
582	40058	28652
583	40134	28589
584	40209	28524
585	40280	28457
586	40349	28389
587	40413	28316
588	40483	28249
589	40550	28179
590	40620	28111
591	40690	28043
592	40759	27974
593	40829	27907
594	40909	27845
595	40973	27773
596	41040	27703
597	41110	27636
598	41182	27569
599	41251	27500
600	41313	27427
601	41399	27370
602	41468	27301
603	41528	27227
604	41601	27161
605	41669	27091
606	41734	27020
607	41795	26947
608	41855	26872
609	41922	26802
610	41988	26732
611	42054	26662
612	42122	26593
613	42206	26533
614	42278	26467
615	42344	26396
616	42411	26326
617	42481	26258
618	42552	26191
619	42619	26121
620	42698	26058
621	42761	25987
622	42831	25918
623	42904	25852
624	42977	25786
625	43049	25719
626	43115	25649
627	43181	25579
628	43253	25511
629	43326	25445
630	43391	25374
631	43450	25300
632	43521	25233
633	43591	25165
634	43659	25095
635	43725	25025
636	43802	24961
637	43871	24892
638	43944	24826
639	44014	24757
640	44079	24687
641	44139	24613
642	44209	24545
643	44291	24484
644	44350	24410
645	44423	24343
646	44490	24273
647	44557	24204
648	44630	24137
649	44693	24065
650	44758	23994
651	44815	23919
652	44885	23851
653	44957	23784
654	45024	23714
655	45093	23646
656	45165	23579
657	45235	23511
658	45305	23443
659	45395	23385
660	45472	23320
661	45541	23252
662	45617	23187
663	45686	23118
664	45769	23056
665	45837	22987
666	45903	22917
667	45970	22847
668	46040	22779
669	46111	22711
670	46182	22643
671	46249	22574
672	46322	22507
673	46391	22438
674	46460	22369
675	46536	22304
676	46602	22234
677	46669	22164
678	46731	22092
679	46808	22027
680	46871	21955
681	46944	21889
682	47015	21821
683	47081	21751
684	47148	21681
685	47228	21617
686	47308	21554
687	47378	21485
688	47447	21416
689	47518	21348
690	47578	21276
691	47657	21211
692	47727	21143
693	47793	21073
694	47859	21003
695	47921	20931
696	47992	20863
697	48055	20791
698	48120	20721
699	48188	20652
700	48257	20583
701	48331	20516
702	48396	20446
703	48466	20377
704	48534	20308
705	48592	20235
706	48657	20165
707	48724	20095
708	48801	20029
709	48875	19963
710	48943	19893
711	49014	19826
712	49083	19757
713	49156	19690
714	49234	19624
715	49308	19558
716	49381	19490
717	49455	19424
718	49527	19356
719	49603	19290
720	49667	19219
721	49742	19152
722	49809	19083
723	49886	19017
724	49953	18948
725	50014	18876
726	50093	18810
727	50171	18745
728	50240	18676
729	50305	18606
730	50380	18539
731	50452	18471
732	50526	18404
733	50588	18333
734	50661	18265
735	50727	18195
736	50793	18125
737	50859	18055
738	50941	17991
739	51004	17920
740	51073	17851
741	51144	17783
742	51219	17716
743	51284	17646
744	51355	17578
745	51423	17508
746	51488	17438
747	51556	17369
748	51625	17300
749	51692	17230
750	51765	17163
751	51843	17097
752	51913	17028
753	51982	16959
754	52055	16892
755	52120	16821
756	52169	16746
757	52238	16677
758	52314	16611
759	52388	16543
760	52446	16471
761	52519	16403
762	52591	16335
763	52664	16268
764	52730	16198
765	52798	16128
766	52858	16057
767	52942	15992
768	53019	15926
769	53083	15855
770	53161	15789
771	53231	15721
772	53296	15650
773	53361	15581
774	53429	15511
775	53498	15442
776	53569	15374
777	53640	15306
778	53711	15237
779	53774	15167
780	53839	15097
781	53906	15027
782	53969	14956
783	54023	14884
784	54090	14814
785	54164	14747
786	54225	14675
787	54288	14605
788	54352	14535
789	54425	14467
790	54502	14400
791	54571	14331
792	54650	14265
793	54731	14199
794	54798	14130
795	54877	14064
796	54947	13995
797	55021	13927
798	55090	13858
799	55156	13789
800	55228	13720
801	55300	13652
802	55358	13581
803	55423	13511
804	55504	13445
805	55570	13375
806	55641	13307
807	55714	13239
808	55784	13170
809	55856	13102
810	55924	13032
811	55991	12963
812	56062	12895
813	56133	12826
814	56200	12757
815	56268	12687
816	56340	12619
817	56403	12549
818	56469	12479
819	56545	12412
820	56608	12342
821	56671	12271
822	56752	12205
823	56821	12136
824	56885	12066
825	56950	11996
826	57019	11927
827	57096	11860
828	57172	11793
829	57245	11724
830	57312	11655
831	57386	11587
832	57458	11519
833	57528	11450
834	57597	11381
835	57663	11312
836	57728	11242
837	57801	11174
838	57873	11105
839	57942	11036
840	58011	10967
841	58076	10898
842	58147	10829
843	58215	10760
844	58296	10693
845	58359	10623
846	58428	10554
847	58497	10485
848	58571	10417
849	58629	10346
850	58705	10278
851	58776	10210
852	58852	10142
853	58916	10072
854	58967	10000
855	59037	9931
856	59103	9862
857	59183	9795
858	59256	9726
859	59340	9660
860	59418	9592
861	59481	9522
862	59542	9452
863	59605	9382
864	59690	9315
865	59748	9245
866	59815	9175
867	59884	9106
868	59956	9038
869	60019	8968
870	60083	8898
871	60150	8829
872	60221	8760
873	60290	8691
874	60364	8623
875	60433	8554
876	60500	8485
877	60573	8416
878	60630	8346
879	60700	8277
880	60773	8208
881	60841	8139
882	60917	8071
883	60979	8001
884	61057	7934
885	61122	7864
886	61170	7792
887	61237	7723
888	61315	7655
889	61386	7587
890	61459	7518
891	61525	7449
892	61575	7378
893	61649	7309
894	61723	7241
895	61791	7172
896	61859	7103
897	61928	7034
898	61989	6964
899	62063	6895
900	62136	6827
901	62201	6758
902	62270	6689
903	62347	6620
904	62427	6553
905	62503	6484
906	62568	6415
907	62639	6346
908	62708	6277
909	62778	6208
910	62852	6140
911	62924	6071
912	62999	6003
913	63078	5935
914	63140	5865
915	63214	5797
916	63266	5726
917	63339	5657
918	63403	5588
919	63477	5519
920	63545	5450
921	63617	5381
922	63684	5312
923	63735	5242
924	63804	5173
925	63875	5104
926	63952	5036
927	64018	4966
928	64083	4897
929	64156	4828
930	64230	4760
931	64296	4691
932	64368	4622
933	64448	4554
934	64520	4485
935	64595	4416
936	64666	4347
937	64734	4278
938	64805	4209
939	64871	4140
940	64949	4072
941	65022	4003
942	65090	3934
943	65159	3865
944	65229	3796
945	65300	3727
946	65369	3658
947	65431	3589
948	65504	3520
949	65574	3451
950	65649	3382
951	65718	3313
952	65794	3244
953	65857	3175
954	65921	3106
955	65989	3037
956	66058	2968
957	66125	2899
958	66189	2829
959	66258	2760
960	66326	2691
961	66401	2622
962	66473	2554
963	66551	2485
964	66622	2416
965	66674	2346
966	66750	2277
967	66819	2208
968	66883	2139
969	66948	2070
970	67025	2001
971	67096	1932
972	67163	1863
973	67235	1794
974	67307	1725
975	67382	1656
976	67452	1587
977	67519	1518
978	67593	1449
979	67659	1380
980	67721	1311
981	67789	1242
982	67861	1173
983	67927	1104
984	67994	1035
985	68079	966
986	68145	897
987	68219	828
988	68271	759
989	68328	690
990	68393	621
991	68460	552
992	68535	483
993	68606	414
994	68683	345
995	68754	276
996	68807	207
997	68876	138
998	68939	69
999	69020	0
