iter	Logloss
203	0.1553619459
204	0.1553431749
205	0.1552865269
206	0.1552697181
207	0.155260267
208	0.1551766633
209	0.1551130083
210	0.1550608925
211	0.1550126974
212	0.1549616703
213	0.1548822406
214	0.1548561499
215	0.1547764091
216	0.1547492672
217	0.1547440219
218	0.1547221578
219	0.1546773202
220	0.1546567989
221	0.1545387071
222	0.1545061171
223	0.1544395758
224	0.1543605736
225	0.1543298333
226	0.154271149
227	0.1542579256
228	0.1541881362
229	0.1541452185
230	0.1540892122
231	0.1540500233
232	0.1540216971
233	0.1539490555
234	0.1539231228
235	0.1538876261
236	0.1538025766
237	0.1537631831
238	0.153671266
239	0.1536219965
240	0.1535976964
241	0.1535802174
242	0.1535208568
243	0.1535051148
244	0.1534818771
245	0.1534818159
246	0.1534021092
247	0.1533381444
248	0.1532580494
249	0.1532181395
250	0.1531504748
251	0.153089183
252	0.1530053703
253	0.1529839128
254	0.1529527652
255	0.1528162077
256	0.1527909763
257	0.1527552685
258	0.1526317726
259	0.1525975631
260	0.1524673705
261	0.1524279737
262	0.1522858479
263	0.1522754134
264	0.1522252496
265	0.1522032483
266	0.1521792536
267	0.1520586245
268	0.151938114
269	0.1519021038
270	0.1517292252
271	0.1517155682
272	0.1516013817
273	0.1515417045
274	0.1515309745
275	0.1514314268
276	0.1513623037
277	0.1513273396
278	0.1512782709
279	0.1511796793
280	0.1511111378
281	0.1510953747
282	0.1510015995
283	0.1509559428
284	0.1508305102
285	0.1507788314
286	0.1507574883
287	0.1507216255
288	0.1506421975
289	0.1506311997
290	0.1506042955
291	0.1505443225
292	0.1505221256
293	0.1505029828
294	0.1504496277
295	0.1504403381
296	0.1503500946
297	0.1502996864
298	0.1502780498
299	0.1502260648
300	0.1501626311
301	0.1501185515
302	0.1500480328
303	0.1499840962
304	0.1499631672
305	0.1499221173
306	0.1498393663
307	0.1497762338
308	0.1497203124
309	0.1496909123
310	0.1496886637
311	0.1495936005
312	0.1495815333
313	0.1495664317
314	0.1495485185
315	0.1494956177
316	0.1494347807
317	0.1493882217
318	0.1493463599
319	0.1493248875
320	0.1492651971
321	0.1491822671
322	0.1491044005
323	0.1490441151
324	0.1490226286
325	0.1489956105
326	0.1488948739
327	0.1488466927
328	0.1488264634
329	0.1487833622
330	0.1487551159
331	0.1487335771
332	0.1486708483
333	0.1486394494
334	0.1485992006
335	0.1485629353
336	0.1485003143
337	0.1484740854
338	0.1484106864
339	0.1483661527
340	0.1482559452
341	0.1482307759
342	0.1481519021
343	0.148118466
344	0.148022827
345	0.1479815775
346	0.147914422
347	0.1478871106
348	0.1478566273
349	0.1478182712
350	0.1477782706
351	0.1477363871
352	0.1477204588
353	0.1476689653
354	0.1476568466
355	0.1476004768
356	0.1475528639
357	0.1475387792
358	0.1474924023
359	0.1474473129
360	0.1474358779
361	0.147398544
362	0.1473548787
363	0.1473243891
364	0.1472553016
365	0.1471770617
366	0.1471650822
367	0.147136511
368	0.147128515
369	0.1470663118
370	0.1470488252
371	0.1470340878
372	0.1470238073
373	0.1469867086
374	0.1469685063
375	0.1469041469
376	0.1468428965
377	0.1467981968
378	0.1467672682
379	0.1467455709
380	0.146685905
381	0.1466802729
382	0.1466150654
383	0.146580491
384	0.146551478
385	0.1464912415
386	0.1464343776
387	0.1464128929
388	0.146382847
389	0.1463505083
390	0.1463238101
391	0.1462671149
392	0.1462396277
393	0.1462058346
394	0.1461753235
395	0.1461455145
396	0.1461255536
397	0.1460744228
398	0.1460567112
399	0.1460079983
400	0.1459504493
401	0.1459182279
402	0.1459030268
403	0.1458839356
404	0.1458519185
405	0.1458210042
406	0.145797288
407	0.1457338267
408	0.145688738
409	0.1456672574
410	0.1456363613
411	0.1455975433
412	0.1455597139
413	0.1455177088
414	0.1454992225
415	0.1454840075
416	0.1454712792
417	0.1454485157
418	0.1454213661
419	0.1453870538
420	0.1453604999
421	0.1453474138
422	0.1452885628
423	0.1452545946
424	0.1452219558
425	0.1451956958
426	0.1451715008
427	0.1451334587
428	0.145123738
429	0.1450957621
430	0.1450562784
431	0.1450101188
432	0.1449974688
433	0.1449869194
434	0.1449557295
435	0.1449162491
436	0.1448969936
437	0.1448803185
438	0.1448333622
439	0.1447968015
440	0.14478129
441	0.1447334721
442	0.1446922045
443	0.1446715879
444	0.1446402664
445	0.1446007297
446	0.144564029
447	0.1445387495
448	0.1445090077
449	0.1444765161
450	0.1444140792
451	0.1443834462
452	0.1443464769
453	0.1443082401
454	0.1442854707
455	0.1442733576
456	0.1442365102
457	0.1442238461
458	0.1441735891
459	0.1441240214
460	0.1440930218
461	0.1440628482
462	0.1440475133
463	0.1440115578
464	0.1439779989
465	0.143959473
466	0.1439385797
467	0.1439270623
468	0.1439070831
469	0.1438860205
470	0.1438662459
471	0.1438378522
472	0.1437870785
473	0.1437586222
474	0.1437502761
475	0.1437225633
476	0.1437004498
477	0.143668141
478	0.1436575719
479	0.1436343698
480	0.1436209684
481	0.143605895
482	0.1435669835
483	0.143549139
484	0.1435201159
485	0.1434825163
486	0.1434621082
487	0.143447084
488	0.1434136838
489	0.1434036909
490	0.1433658736
491	0.1433407346
492	0.1433328033
493	0.1433062156
494	0.1432727634
495	0.1432521559
496	0.1432284383
497	0.1431937474
498	0.1431700913
499	0.1431205378
500	0.1430951832
501	0.1430476097
502	0.1430176256
503	0.1430042509
504	0.142989231
505	0.1429599938
506	0.1429263571
507	0.1429035265
508	0.1428934849
509	0.1428720262
510	0.1428376308
511	0.1427981805
512	0.1427745803
513	0.1427453695
514	0.1426961354
515	0.1426820697
516	0.1426652596
517	0.1426294453
518	0.1426016848
519	0.142562978
520	0.1425480605
521	0.1425151378
522	0.1424858658
523	0.1424732326
524	0.142450732
525	0.1424295941
526	0.1424117111
527	0.1423767545
528	0.1423668964
529	0.1423440449
530	0.1423212122
531	0.1422903399
532	0.1422340344
533	0.1422172985
534	0.1421621688
535	0.1421486926
536	0.142127359
537	0.142084093
538	0.14206069
539	0.1420513919
540	0.1420354025
541	0.1420083012
542	0.1419525575
543	0.1419422495
544	0.1419202965
545	0.1419003862
546	0.1418704999
547	0.1418646589
548	0.1418011995
549	0.1417710688
550	0.1417378322
551	0.1417159358
552	0.1417030811
553	0.1416707486
554	0.1416638257
555	0.1416517207
556	0.1416428182
557	0.1416298865
558	0.1415685963
559	0.1415598779
560	0.141534776
561	0.1415035208
562	0.1414882491
563	0.1414653327
564	0.1414461621
565	0.1414374506
566	0.1414200954
567	0.1414011447
568	0.141373652
569	0.1413611059
570	0.1413410031
571	0.1413271282
572	0.1413084639
573	0.1412886104
574	0.1412629027
575	0.141241103
576	0.1412278225
577	0.1411980574
578	0.1411831259
579	0.1411544497
580	0.1411386784
581	0.1411198596
582	0.1410946165
583	0.141067656
584	0.1410464937
585	0.1410288103
586	0.1410026225
587	0.1409725312
588	0.140914158
589	0.1408979778
590	0.1408830778
591	0.1408617709
592	0.1408537137
593	0.1408003884
594	0.1407783935
595	0.140743241
596	0.1407362543
597	0.1407044878
598	0.1406985756
599	0.1406711786
600	0.1406475801
601	0.140621752
602	0.1405973787
603	0.1405895888
604	0.1405718118
605	0.1405533048
606	0.1405265824
607	0.1405086991
608	0.1404893199
609	0.1404782427
610	0.1404446627
611	0.1404276623
612	0.1403705677
613	0.1403287339
614	0.1403134566
615	0.1403017884
616	0.1402741238
617	0.1402142525
618	0.1401976593
619	0.1401564372
620	0.1401094348
621	0.1400755473
622	0.1400596875
623	0.140026914
624	0.1400149721
625	0.1399970742
626	0.1399635942
627	0.1399446915
628	0.1399233613
629	0.1399009567
630	0.1398845478
631	0.1398845204
632	0.139869237
633	0.1398363106
634	0.1398118415
635	0.1397897742
636	0.139764385
637	0.1397593777
638	0.139726679
639	0.1396898756
640	0.1396784349
641	0.1396567112
642	0.1396099229
643	0.1395675875
644	0.1395545941
645	0.1395402257
646	0.13952248
647	0.1394845404
648	0.1394699964
649	0.1394505178
650	0.1394190006
651	0.1394166762
652	0.1394022456
653	0.1393794951
654	0.1393279807
655	0.1392908319
656	0.1392767392
657	0.1392690847
658	0.1392395336
659	0.1392014496
660	0.139153954
661	0.1391177676
662	0.1391025549
663	0.1390742807
664	0.139062318
665	0.13904514
666	0.1390151653
667	0.1389839312
668	0.1389744351
669	0.1389499614
670	0.1389227299
671	0.1389098054
672	0.1388840558
673	0.1388704233
674	0.1388593768
675	0.1388416394
676	0.1388199596
677	0.138807353
678	0.1387920907
679	0.1387759192
680	0.1387607499
681	0.138736302
682	0.1387199116
683	0.1386903437
684	0.1386765338
685	0.1386520435
686	0.138613926
687	0.1385990283
688	0.1385765261
689	0.1385676889
690	0.1385539561
691	0.1385154584
692	0.1384874881
693	0.1384642269
694	0.138438564
695	0.1384377907
696	0.1384137856
697	0.1383728709
698	0.1383665162
699	0.1383517856
700	0.138323874
701	0.1382877685
702	0.1382458805
703	0.1382233138
704	0.1382091259
705	0.1381904423
706	0.1381672125
707	0.13816218
708	0.1381224304
709	0.1380957408
710	0.1380810126
711	0.1380533635
712	0.1380326619
713	0.1379985108
714	0.1379701472
715	0.1379627998
716	0.1379503375
717	0.1379311437
718	0.1379098861
719	0.1378747203
720	0.1378583071
721	0.1378383712
722	0.1378203473
723	0.1377811199
724	0.1377515684
725	0.1377044235
726	0.1376875361
727	0.137625869
728	0.1376109443
729	0.1375770229
730	0.137542364
731	0.1375289608
732	0.1375133141
733	0.1374993178
734	0.1374671708
735	0.1374614
736	0.1374413678
737	0.1374351467
738	0.137424429
739	0.1374087775
740	0.1373918924
741	0.1373634706
742	0.1373360228
743	0.1372978116
744	0.1372850245
745	0.1372698865
746	0.1372632573
747	0.1372262155
748	0.1371991186
749	0.1371954706
750	0.1371729182
751	0.1371627165
752	0.1371322492
753	0.1370982833
754	0.1370808445
755	0.1370619763
756	0.1370619739
757	0.1370309389
758	0.1370062592
759	0.1369818377
760	0.1369649896
761	0.1369314126
762	0.1369130326
763	0.1368935309
764	0.1368586695
765	0.1368387637
766	0.136811576
767	0.1367956221
768	0.136764161
769	0.1367456183
770	0.1367313169
771	0.1366969
772	0.1366968828
773	0.1366569755
774	0.1366448378
775	0.1366358202
776	0.1366215072
777	0.1365889081
778	0.1365400107
779	0.136517898
780	0.1364909854
781	0.136458524
782	0.1364138096
783	0.1363971319
784	0.1363849684
785	0.1363621086
786	0.1363393677
787	0.1363145641
788	0.1363031586
789	0.136259291
790	0.1362519047
791	0.1362249403
792	0.1361953044
793	0.1361808485
794	0.1361690632
795	0.1361221051
796	0.136093315
797	0.1360702245
798	0.1360316583
799	0.1359867673
800	0.1359712788
801	0.1359544205
802	0.135942992
803	0.135932069
804	0.1359068263
805	0.1358964843
806	0.1358250494
807	0.135801296
808	0.135778046
809	0.1357601861
810	0.1357369936
811	0.1357225203
812	0.1356831138
813	0.1356181333
814	0.1356003433
815	0.1355684711
816	0.1355515548
817	0.1355266413
818	0.1355061924
819	0.1354753403
820	0.1354485767
821	0.1354379248
822	0.1354209088
823	0.1354092422
824	0.1353941391
825	0.1353803945
826	0.1353727917
827	0.1353549453
828	0.1353257621
829	0.1352981162
830	0.1352604683
831	0.1352248163
832	0.1352024868
833	0.1351855024
834	0.1351499521
835	0.135110979
836	0.1350695742
837	0.1350460069
838	0.1349964088
839	0.1349822235
840	0.1349687875
841	0.1349352762
842	0.1349257663
843	0.1349060587
844	0.1348660992
845	0.134854773
846	0.1348402537
847	0.1348221411
848	0.1348090136
849	0.1347916954
850	0.1347800536
851	0.1347675577
852	0.1347436568
853	0.1347340616
854	0.1347340584
855	0.1347046853
856	0.1346650653
857	0.1346403721
858	0.1346152004
859	0.134602358
860	0.1345566824
861	0.1345428988
862	0.1345115859
863	0.1345026202
864	0.1344939757
865	0.1344647288
866	0.1344488025
867	0.1344200204
868	0.1343999036
869	0.134384192
870	0.1343816931
871	0.1343665015
872	0.1343370011
873	0.1343124065
874	0.1342974115
875	0.1342872131
876	0.1342413463
877	0.1342245938
878	0.1342136451
879	0.1341965971
880	0.1341534176
881	0.1341394135
882	0.1341014087
883	0.1340899124
884	0.13407653
885	0.1340689521
886	0.134068951
887	0.1340282056
888	0.1340140657
889	0.1339907199
890	0.1339686715
891	0.1339421911
892	0.1339421872
893	0.1339328864
894	0.1339180752
895	0.1338768195
896	0.1338356074
897	0.1338092309
898	0.1337829263
899	0.1337645898
900	0.1337268175
901	0.1337233037
902	0.1336942258
903	0.1336860193
904	0.1336725895
905	0.1336320644
906	0.1336108013
907	0.1335882199
908	0.1335572854
909	0.1335321523
910	0.1334932572
911	0.1334780757
912	0.133447088
913	0.1334301067
914	0.1334092394
915	0.1333873108
916	0.1333631581
917	0.1333449458
918	0.1333132905
919	0.1332845498
920	0.1332739305
921	0.1332424928
922	0.1332095787
923	0.1331783838
924	0.1331694235
925	0.1331453439
926	0.1331245222
927	0.1330989781
928	0.133082027
929	0.1330602998
930	0.1330212074
931	0.1329741947
932	0.1329236847
933	0.1328878147
934	0.1328658631
935	0.1328376979
936	0.1328095272
937	0.1328060716
938	0.1327928125
939	0.1327800972
940	0.1327569469
941	0.1327418537
942	0.1327150702
943	0.1327021843
944	0.1326847798
945	0.1326772397
946	0.1326556504
947	0.1326416181
948	0.1326193696
949	0.1326057388
950	0.1325732378
951	0.1325607101
952	0.1325265527
953	0.1325140216
954	0.1324947435
955	0.1324798383
956	0.1324420849
957	0.1324327883
958	0.1324205115
959	0.132388544
960	0.1323683104
961	0.1323467338
962	0.1323225244
963	0.1323007705
964	0.1322657634
965	0.1322657604
966	0.1322246795
967	0.1322179393
968	0.1321964681
969	0.1321636976
970	0.1321371649
971	0.1321101026
972	0.1320847438
973	0.1320450821
974	0.1320242586
975	0.1319663755
976	0.1319532824
977	0.1319388873
978	0.1319268635
979	0.1318920067
980	0.13188356
981	0.1318609005
982	0.1318309979
983	0.1318213338
984	0.1317873178
985	0.1317651165
986	0.1317370488
987	0.131726438
988	0.1317264311
989	0.1317190164
990	0.13169228
991	0.1316687386
992	0.1316399745
993	0.1316286773
994	0.1316088301
995	0.1315876201
996	0.1315876005
997	0.1315773915
998	0.1315609815
999	0.1315287813
