iter	Passed	Remaining
620	39030	23820
621	39090	23755
622	39143	23687
623	39200	23620
624	39258	23554
625	39316	23489
626	39375	23424
627	39431	23357
628	39511	23304
629	39574	23242
630	39638	23179
631	39699	23116
632	39758	23051
633	39821	22988
634	39892	22930
635	39944	22861
636	40019	22805
637	40077	22739
638	40135	22674
639	40200	22612
640	40264	22550
641	40317	22482
642	40381	22420
643	40451	22361
644	40519	22301
645	40577	22235
646	40636	22171
647	40686	22101
648	40747	22037
649	40814	21977
650	40882	21917
651	40944	21853
652	41000	21787
653	41048	21716
654	41106	21651
655	41161	21584
656	41219	21519
657	41277	21454
658	41336	21389
659	41393	21323
660	41444	21255
661	41505	21191
662	41564	21127
663	41620	21060
664	41675	20994
665	41731	20928
666	41792	20865
667	41856	20802
668	41918	20739
669	41981	20677
670	42040	20612
671	42099	20548
672	42155	20482
673	42216	20419
674	42279	20356
675	42337	20291
676	42400	20229
677	42464	20167
678	42527	20104
679	42590	20042
680	42651	19979
681	42714	19916
682	42767	19849
683	42825	19785
684	42889	19723
685	42958	19663
686	43010	19595
687	43085	19538
688	43148	19476
689	43212	19414
690	43272	19350
691	43329	19285
692	43384	19219
693	43441	19154
694	43513	19095
695	43564	19028
696	43624	18964
697	43688	18902
698	43746	18837
699	43790	18767
700	43845	18701
701	43911	18640
702	43974	18578
703	44032	18513
704	44089	18448
705	44149	18385
706	44206	18320
707	44264	18256
708	44324	18192
709	44385	18129
710	44439	18063
711	44498	17999
712	44581	17945
713	44646	17883
714	44695	17815
715	44763	17755
716	44818	17689
717	44879	17626
718	44937	17562
719	45000	17500
720	45060	17436
721	45130	17377
722	45191	17313
723	45243	17247
724	45302	17183
725	45363	17120
726	45431	17060
727	45490	16996
728	45550	16933
729	45608	16868
730	45668	16805
731	45728	16742
732	45809	16686
733	45866	16622
734	45924	16557
735	45998	16499
736	46064	16438
737	46127	16375
738	46182	16310
739	46242	16247
740	46305	16184
741	46370	16123
742	46438	16062
743	46494	15998
744	46553	15934
745	46607	15868
746	46661	15803
747	46724	15741
748	46788	15679
749	46847	15615
750	46911	15554
751	46975	15492
752	47026	15425
753	47089	15363
754	47148	15299
755	47208	15236
756	47284	15178
757	47341	15114
758	47396	15049
759	47459	14987
760	47519	14924
761	47583	14862
762	47643	14798
763	47694	14732
764	47749	14668
765	47812	14605
766	47867	14541
767	47928	14478
768	47989	14415
769	48057	14354
770	48122	14293
771	48191	14232
772	48253	14170
773	48311	14106
774	48372	14043
775	48429	13979
776	48486	13915
777	48547	13852
778	48606	13789
779	48662	13725
780	48718	13661
781	48776	13597
782	48824	13531
783	48893	13470
784	48955	13408
785	49011	13344
786	49086	13285
787	49144	13221
788	49204	13158
789	49270	13097
790	49330	13034
791	49382	12969
792	49445	12906
793	49505	12843
794	49563	12780
795	49615	12715
796	49677	12653
797	49736	12590
798	49801	12528
799	49860	12465
800	49921	12402
801	49982	12339
802	50043	12277
803	50100	12213
804	50170	12153
805	50232	12090
806	50287	12026
807	50368	11968
808	50426	11905
809	50479	11840
810	50535	11777
811	50613	11718
812	50672	11655
813	50732	11592
814	50791	11529
815	50841	11464
816	50895	11400
817	50953	11336
818	51022	11275
819	51083	11213
820	51143	11150
821	51196	11086
822	51257	11023
823	51315	10960
824	51370	10896
825	51430	10834
826	51491	10771
827	51547	10707
828	51600	10643
829	51658	10580
830	51717	10517
831	51780	10455
832	51847	10394
833	51905	10331
834	51955	10266
835	52011	10203
836	52073	10140
837	52132	10078
838	52188	10014
839	52254	9953
840	52319	9891
841	52376	9828
842	52443	9767
843	52502	9704
844	52564	9641
845	52626	9579
846	52683	9516
847	52761	9457
848	52822	9394
849	52888	9333
850	52957	9272
851	53017	9209
852	53074	9146
853	53128	9082
854	53190	9020
855	53252	8958
856	53314	8896
857	53371	8832
858	53432	8770
859	53501	8709
860	53559	8646
861	53629	8585
862	53688	8522
863	53751	8460
864	53817	8399
865	53906	8341
866	53970	8279
867	54039	8217
868	54099	8155
869	54168	8094
870	54229	8031
871	54281	7967
872	54329	7903
873	54377	7839
874	54434	7776
875	54488	7713
876	54546	7650
877	54599	7586
878	54661	7524
879	54714	7461
880	54773	7398
881	54834	7336
882	54893	7273
883	54947	7210
884	55004	7147
885	55064	7085
886	55126	7022
887	55187	6960
888	55246	6898
889	55301	6835
890	55360	6772
891	55422	6710
892	55493	6649
893	55554	6587
894	55616	6524
895	55670	6461
896	55734	6399
897	55790	6337
898	55845	6274
899	55906	6211
900	55958	6148
901	56018	6086
902	56088	6025
903	56149	5962
904	56207	5900
905	56266	5837
906	56325	5775
907	56385	5713
908	56447	5650
909	56515	5589
910	56573	5526
911	56635	5464
912	56697	5402
913	56755	5340
914	56808	5277
915	56857	5214
916	56914	5151
917	56975	5089
918	57035	5027
919	57096	4964
920	57158	4902
921	57227	4841
922	57283	4778
923	57333	4715
924	57395	4653
925	57461	4591
926	57527	4530
927	57596	4468
928	57668	4407
929	57728	4345
930	57789	4283
931	57858	4221
932	57919	4159
933	57990	4097
934	58055	4035
935	58117	3973
936	58175	3911
937	58229	3848
938	58292	3786
939	58350	3724
940	58408	3662
941	58475	3600
942	58535	3538
943	58605	3476
944	58663	3414
945	58725	3352
946	58788	3290
947	58859	3228
948	58921	3166
949	58978	3104
950	59048	3042
951	59106	2980
952	59164	2917
953	59226	2855
954	59290	2793
955	59352	2731
956	59405	2669
957	59465	2607
958	59532	2545
959	59606	2483
960	59672	2421
961	59734	2359
962	59799	2297
963	59866	2235
964	59919	2173
965	59971	2110
966	60039	2048
967	60099	1986
968	60163	1924
969	60225	1862
970	60276	1800
971	60337	1738
972	60397	1675
973	60457	1613
974	60515	1551
975	60576	1489
976	60628	1427
977	60685	1365
978	60760	1303
979	60816	1241
980	60872	1178
981	60931	1116
982	60993	1054
983	61051	992
984	61106	930
985	61177	868
986	61241	806
987	61305	744
988	61364	682
989	61437	620
990	61497	558
991	61554	496
992	61613	434
993	61670	372
994	61729	310
995	61789	248
996	61844	186
997	61894	124
998	61958	62
999	62026	0
