iter	Passed	Remaining
525	42409	38217
526	42487	38133
527	42575	38059
528	42665	37987
529	42750	37910
530	42841	37839
531	42927	37763
532	43007	37681
533	43082	37596
534	43170	37522
535	43259	37448
536	43339	37367
537	43438	37301
538	43530	37231
539	43622	37159
540	43713	37087
541	43841	37046
542	43936	36977
543	44031	36908
544	44125	36838
545	44226	36774
546	44318	36702
547	44400	36622
548	44499	36556
549	44592	36484
550	44684	36412
551	44791	36352
552	44905	36297
553	45009	36235
554	45102	36163
555	45191	36088
556	45290	36020
557	45405	35966
558	45497	35892
559	45585	35817
560	45677	35744
561	45761	35664
562	45878	35610
563	45974	35540
564	46070	35470
565	46153	35390
566	46235	35308
567	46315	35225
568	46395	35143
569	46484	35067
570	46563	34983
571	46633	34893
572	46712	34810
573	46794	34729
574	46874	34646
575	46958	34566
576	47042	34487
577	47137	34415
578	47216	34331
579	47303	34254
580	47385	34173
581	47474	34096
582	47564	34021
583	47653	33944
584	47739	33866
585	47849	33805
586	47954	33739
587	48060	33675
588	48156	33603
589	48248	33528
590	48337	33451
591	48419	33370
592	48508	33293
593	48587	33209
594	48674	33131
595	48779	33065
596	48869	32989
597	48948	32905
598	49047	32835
599	49143	32762
600	49239	32689
601	49355	32630
602	49464	32565
603	49568	32498
604	49665	32426
605	49751	32346
606	49846	32272
607	49944	32201
608	50047	32132
609	50138	32055
610	50223	31975
611	50315	31899
612	50400	31818
613	50488	31740
614	50570	31657
615	50657	31578
616	50735	31493
617	50825	31416
618	50914	31338
619	50999	31257
620	51084	31177
621	51196	31112
622	51295	31040
623	51390	30966
624	51499	30899
625	51601	30828
626	51709	30761
627	51830	30702
628	51958	30646
629	52061	30575
630	52217	30536
631	52327	30468
632	52421	30392
633	52516	30317
634	52619	30245
635	52706	30165
636	52804	30090
637	52911	30021
638	53003	29944
639	53099	29868
640	53199	29794
641	53293	29718
642	53384	29639
643	53485	29566
644	53587	29493
645	53669	29410
646	53762	29332
647	53851	29252
648	53934	29169
649	54019	29087
650	54102	29004
651	54188	28922
652	54278	28843
653	54373	28766
654	54460	28685
655	54535	28597
656	54598	28504
657	54688	28424
658	54772	28341
659	54855	28258
660	54937	28175
661	55021	28092
662	55108	28011
663	55191	27928
664	55289	27852
665	55379	27772
666	55474	27695
667	55557	27612
668	55642	27530
669	55746	27457
670	55845	27381
671	55932	27300
672	56026	27222
673	56120	27144
674	56210	27064
675	56303	26985
676	56402	26909
677	56487	26827
678	56574	26745
679	56657	26662
680	56744	26580
681	56827	26497
682	56926	26421
683	57036	26350
684	57120	26267
685	57214	26188
686	57316	26113
687	57411	26035
688	57500	25954
689	57574	25866
690	57667	25787
691	57750	25704
692	57854	25629
693	57949	25551
694	58045	25473
695	58133	25391
696	58218	25308
697	58313	25230
698	58392	25144
699	58491	25067
700	58576	24984
701	58676	24908
702	58762	24825
703	58846	24742
704	58937	24661
705	59054	24591
706	59142	24510
707	59218	24423
708	59303	24340
709	59408	24265
710	59520	24193
711	59628	24119
712	59732	24043
713	59833	23966
714	59935	23890
715	60034	23812
716	60119	23729
717	60220	23651
718	60298	23566
719	60380	23481
720	60457	23394
721	60548	23313
722	60630	23228
723	60715	23145
724	60792	23059
725	60890	22980
726	60983	22900
727	61069	22817
728	61163	22737
729	61278	22664
730	61376	22585
731	61491	22513
732	61597	22437
733	61696	22358
734	61794	22279
735	61878	22195
736	61968	22113
737	62051	22029
738	62135	21944
739	62217	21860
740	62301	21776
741	62388	21693
742	62481	21612
743	62560	21526
744	62635	21438
745	62713	21352
746	62812	21273
747	62889	21187
748	62968	21101
749	63065	21021
750	63150	20938
751	63224	20850
752	63323	20771
753	63429	20694
754	63515	20610
755	63600	20527
756	63683	20442
757	63765	20357
758	63859	20276
759	63952	20195
760	64051	20115
761	64148	20035
762	64238	19953
763	64328	19871
764	64429	19791
765	64520	19710
766	64604	19625
767	64692	19542
768	64783	19460
769	64871	19377
770	64959	19294
771	65076	19219
772	65180	19140
773	65277	19060
774	65373	18979
775	65468	18898
776	65562	18816
777	65640	18730
778	65721	18644
779	65800	18559
780	65883	18474
781	65974	18391
782	66065	18309
783	66149	18224
784	66245	18143
785	66333	18060
786	66449	17984
787	66562	17907
788	66672	17829
789	66768	17748
790	66847	17662
791	66924	17576
792	67003	17490
793	67085	17404
794	67167	17319
795	67268	17239
796	67346	17153
797	67434	17069
798	67520	16985
799	67598	16899
800	67681	16814
801	67766	16730
802	67845	16644
803	67927	16559
804	68022	16477
805	68104	16392
806	68224	16316
807	68304	16230
808	68406	16150
809	68491	16065
810	68575	15981
811	68676	15900
812	68771	15818
813	68861	15734
814	68964	15654
815	69067	15574
816	69195	15499
817	69286	15415
818	69403	15338
819	69488	15253
820	69567	15167
821	69666	15085
822	69750	15001
823	69831	14915
824	69924	14832
825	70017	14749
826	70110	14666
827	70199	14582
828	70280	14497
829	70368	14412
830	70446	14326
831	70542	14244
832	70623	14158
833	70710	14074
834	70801	13990
835	70873	13903
836	70965	13820
837	71051	13735
838	71141	13651
839	71233	13568
840	71316	13483
841	71395	13397
842	71476	13311
843	71569	13228
844	71664	13145
845	71766	13063
846	71848	12978
847	71946	12896
848	72038	12812
849	72125	12727
850	72206	12642
851	72287	12556
852	72360	12470
853	72437	12383
854	72511	12297
855	72587	12211
856	72677	12126
857	72747	12039
858	72826	11954
859	72906	11868
860	72988	11783
861	73071	11698
862	73145	11611
863	73224	11526
864	73306	11440
865	73388	11355
866	73477	11271
867	73564	11187
868	73658	11103
869	73729	11017
870	73793	10929
871	73886	10845
872	73972	10761
873	74059	10676
874	74141	10591
875	74223	10506
876	74303	10421
877	74382	10335
878	74453	10249
879	74518	10161
880	74617	10078
881	74701	9994
882	74782	9908
883	74853	9822
884	74950	9739
885	75036	9654
886	75113	9569
887	75198	9484
888	75273	9398
889	75352	9313
890	75432	9227
891	75513	9142
892	75591	9057
893	75677	8972
894	75762	8888
895	75861	8805
896	75950	8721
897	76048	8638
898	76132	8553
899	76209	8467
900	76293	8383
901	76364	8296
902	76464	8213
903	76566	8130
904	76654	8046
905	76744	7962
906	76820	7876
907	76907	7792
908	76986	7707
909	77077	7623
910	77161	7538
911	77259	7454
912	77347	7370
913	77419	7284
914	77499	7199
915	77577	7114
916	77668	7029
917	77746	6944
918	77833	6860
919	77902	6774
920	77992	6689
921	78079	6605
922	78154	6519
923	78233	6434
924	78331	6351
925	78423	6267
926	78509	6182
927	78588	6097
928	78671	6012
929	78759	5928
930	78838	5843
931	78922	5758
932	79014	5674
933	79096	5589
934	79174	5504
935	79259	5419
936	79343	5334
937	79440	5250
938	79515	5165
939	79596	5080
940	79679	4995
941	79753	4910
942	79840	4825
943	79917	4740
944	79994	4655
945	80077	4571
946	80157	4486
947	80242	4401
948	80313	4316
949	80391	4231
950	80475	4146
951	80556	4061
952	80642	3977
953	80722	3892
954	80800	3807
955	80874	3722
956	80969	3638
957	81062	3553
958	81145	3469
959	81235	3384
960	81319	3300
961	81394	3215
962	81466	3130
963	81546	3045
964	81628	2960
965	81742	2877
966	81832	2792
967	81904	2707
968	82007	2623
969	82089	2538
970	82162	2453
971	82243	2369
972	82329	2284
973	82423	2200
974	82504	2115
975	82596	2031
976	82673	1946
977	82754	1861
978	82842	1776
979	82928	1692
980	83012	1607
981	83088	1522
982	83164	1438
983	83264	1353
984	83341	1269
985	83421	1184
986	83508	1099
987	83602	1015
988	83699	930
989	83782	846
990	83874	761
991	83952	677
992	84040	592
993	84126	507
994	84212	423
995	84288	338
996	84368	253
997	84457	169
998	84536	84
999	84631	0
