iter	Logloss
119	0.1627563423
120	0.1625175161
121	0.1623847847
122	0.1622043021
123	0.1620524165
124	0.161949805
125	0.1618668088
126	0.1617083408
127	0.1615307053
128	0.1614362811
129	0.1613129741
130	0.1611763926
131	0.161113072
132	0.1609364941
133	0.1607835038
134	0.1606054144
135	0.1605055172
136	0.1603988105
137	0.1603358941
138	0.1602541699
139	0.1601913132
140	0.1601312937
141	0.1600073638
142	0.1599618613
143	0.159879874
144	0.1597607916
145	0.1597117082
146	0.1596067502
147	0.1595025596
148	0.1594670944
149	0.1593619213
150	0.1592489787
151	0.1591550502
152	0.1590730105
153	0.1589693797
154	0.1589365044
155	0.1588722914
156	0.1587644918
157	0.158712825
158	0.158631445
159	0.1585753032
160	0.1585436853
161	0.1584844293
162	0.1583932651
163	0.1583594201
164	0.1583554849
165	0.1582673747
166	0.1582277832
167	0.1581978276
168	0.1580028265
169	0.1579514154
170	0.1579241825
171	0.1577768931
172	0.1575287864
173	0.1574817994
174	0.1574335338
175	0.1574152953
176	0.157372266
177	0.157315158
178	0.1572746709
179	0.1572602215
180	0.1572063641
181	0.1571118549
182	0.1570746847
183	0.1569264034
184	0.1568881891
185	0.1567684127
186	0.1567188896
187	0.1566715577
188	0.1566336124
189	0.1565909022
190	0.1565313224
191	0.156506241
192	0.156408912
193	0.1562986286
194	0.1562879783
195	0.1561514449
196	0.1560986046
197	0.1559698901
198	0.155865658
199	0.1557962125
200	0.155741083
201	0.1556341937
202	0.1555197992
203	0.1554971938
204	0.1554287657
205	0.1554043341
206	0.1553307498
207	0.1552349267
208	0.1551755486
209	0.1551441223
210	0.1550797885
211	0.155036278
212	0.1549991078
213	0.1548780062
214	0.1548440544
215	0.1548027369
216	0.1547703804
217	0.1546611173
218	0.1545836839
219	0.1545323544
220	0.1545246915
221	0.1544632267
222	0.1544301409
223	0.1543903047
224	0.1543590551
225	0.1543377705
226	0.1542973383
227	0.1542399622
228	0.1542069227
229	0.154117767
230	0.1540978611
231	0.1540643525
232	0.1540023766
233	0.153978926
234	0.1539639348
235	0.1539139746
236	0.1538960214
237	0.1538478093
238	0.1537693856
239	0.1537324608
240	0.1536758208
241	0.1536757956
242	0.1536431382
243	0.1535807348
244	0.1534773443
245	0.1534361034
246	0.1534113867
247	0.1533305337
248	0.1532820601
249	0.1532550046
250	0.1532330746
251	0.1531791612
252	0.1531704498
253	0.1531585253
254	0.153135282
255	0.1530721755
256	0.1530236846
257	0.1529286109
258	0.1528808289
259	0.1528422894
260	0.152773385
261	0.1527445577
262	0.1527162151
263	0.1526725558
264	0.1526272421
265	0.1526128101
266	0.1525712143
267	0.1525418662
268	0.1524923785
269	0.1524420997
270	0.1524262186
271	0.1524035682
272	0.1523719722
273	0.152364246
274	0.1523336525
275	0.1523072479
276	0.1522803469
277	0.1521909904
278	0.1521090714
279	0.1520865047
280	0.1520429676
281	0.1520166666
282	0.1520002897
283	0.1519565064
284	0.1519461621
285	0.1519197303
286	0.1518683665
287	0.1518361814
288	0.1517445578
289	0.1517236837
290	0.1516645395
291	0.1515960436
292	0.1515553393
293	0.151515288
294	0.1515031256
295	0.1514932606
296	0.1514580876
297	0.1514427419
298	0.1514398098
299	0.1513851447
300	0.1513850989
301	0.1513480925
302	0.1513005221
303	0.1512712601
304	0.1512551879
305	0.1512551867
306	0.1511925873
307	0.1511745131
308	0.1511418021
309	0.1511288225
310	0.1510846538
311	0.1510088501
312	0.1509891396
313	0.1509663926
314	0.150955727
315	0.1509118122
316	0.1508871702
317	0.1508775372
318	0.1508645383
319	0.1507966465
320	0.1507637798
321	0.1507145971
322	0.1506763169
323	0.1506672432
324	0.1506400663
325	0.1505849534
326	0.150578677
327	0.1505513045
328	0.1504913382
329	0.1504860061
330	0.1504623924
331	0.1504284162
332	0.1504141835
333	0.150362046
334	0.1503268506
335	0.1502806241
336	0.1502539464
337	0.1502122908
338	0.1501794099
339	0.1501431812
340	0.1500960594
341	0.1500542879
342	0.1500253201
343	0.150015174
344	0.1500035036
345	0.1499936877
346	0.1499643907
347	0.1499472613
348	0.1499134094
349	0.1498855813
350	0.1498399706
351	0.149826155
352	0.1497941527
353	0.1497867324
354	0.1497596282
355	0.1497486293
356	0.149737178
357	0.1497092992
358	0.1497053073
359	0.1496522245
360	0.1496444553
361	0.1496267255
362	0.1495600429
363	0.1495349561
364	0.1495196765
365	0.1494823884
366	0.1494627682
367	0.1494447664
368	0.1494204707
369	0.1493612349
370	0.1493333842
371	0.1492960428
372	0.1492540783
373	0.149235252
374	0.1492251559
375	0.1492001608
376	0.14917842
377	0.1491548985
378	0.1491249244
379	0.149105113
380	0.149067849
381	0.1490189949
382	0.1489963286
383	0.1489639406
384	0.1489325323
385	0.1489236135
386	0.1488941032
387	0.1488662618
388	0.1488379885
389	0.1487867447
390	0.1487643804
391	0.1487484854
392	0.1486574527
393	0.1486354498
394	0.1485990665
395	0.1485579894
396	0.1485431614
397	0.1485336386
398	0.1485007333
399	0.1484568214
400	0.148434577
401	0.1484042066
402	0.148368115
403	0.1483260292
404	0.1483166227
405	0.1482538132
406	0.1482347238
407	0.1482004063
408	0.148174418
409	0.1481444419
410	0.1481315497
411	0.1481263032
412	0.1481140232
413	0.1481040001
414	0.1480823168
415	0.1479996471
416	0.1479762359
417	0.147942457
418	0.1479344284
419	0.1479063822
420	0.1478721889
421	0.1478606515
422	0.1478404256
423	0.1478238526
424	0.1477981636
425	0.1477595959
426	0.1477554567
427	0.1477444197
428	0.1477026424
429	0.1476781854
430	0.1476675543
431	0.1476391493
432	0.1475983143
433	0.1475739315
434	0.1475352611
435	0.1475160307
436	0.1474902468
437	0.1474773295
438	0.1474691645
439	0.1474442816
440	0.1474369716
441	0.1473966388
442	0.1473780197
443	0.1473504834
444	0.1473345585
445	0.1473055386
446	0.1472502311
447	0.147225516
448	0.1472113468
449	0.1472076206
450	0.147178079
451	0.1471412884
452	0.1471175206
453	0.147106796
454	0.1470787823
455	0.1470447767
456	0.1469936017
457	0.1469797404
458	0.1469444581
459	0.1469049603
460	0.1468832598
461	0.1468727179
462	0.1468262557
463	0.146795997
464	0.1467615054
465	0.1467342713
466	0.1467127171
467	0.1466994337
468	0.1466675151
469	0.1466515941
470	0.1466195246
471	0.1465943171
472	0.1465529687
473	0.1465309379
474	0.1465103968
475	0.1464815731
476	0.1464609921
477	0.1464180679
478	0.1463992976
479	0.1463875171
480	0.1463534757
481	0.1463488539
482	0.146337886
483	0.1463165472
484	0.1462708994
485	0.1462458842
486	0.1462324882
487	0.1462273509
488	0.1461701373
489	0.1461429432
490	0.1461166101
491	0.1460976525
492	0.1460709835
493	0.1460621433
494	0.1460518994
495	0.1460414622
496	0.14601481
497	0.1459815412
498	0.145954927
499	0.1458989724
500	0.145868484
501	0.145854708
502	0.1458273745
503	0.1458092441
504	0.1457872639
505	0.1457430755
506	0.1457201804
507	0.1457009733
508	0.145672711
509	0.1456670201
510	0.145646389
511	0.1456234398
512	0.1455925628
513	0.1455897457
514	0.1455442432
515	0.1455088091
516	0.1454912101
517	0.1454711717
518	0.1454082221
519	0.1453603373
520	0.1453321741
521	0.1453062383
522	0.1452846857
523	0.1452755348
524	0.145238383
525	0.1451876465
526	0.1451644339
527	0.1451487724
528	0.1451248685
529	0.1451118977
530	0.1450788981
531	0.1450316052
532	0.1450211529
533	0.1449986303
534	0.1449852172
535	0.1449715984
536	0.1449544466
537	0.1449372524
538	0.1449302091
539	0.1448840953
540	0.1448407097
541	0.1448105921
542	0.1447833029
543	0.1447690141
544	0.1447410882
545	0.1446945086
546	0.1446483126
547	0.1446320132
548	0.1446313774
549	0.1445931775
550	0.1445643405
551	0.1445283449
552	0.1445129805
553	0.1444799391
554	0.144446045
555	0.1444237334
556	0.1443850971
557	0.1443811535
558	0.1443566805
559	0.1443295208
560	0.144290944
561	0.1442791663
562	0.1442582393
563	0.1442153074
564	0.1441787388
565	0.1441558753
566	0.1441165624
567	0.1440672165
568	0.1440384903
569	0.1440355054
570	0.1440172402
571	0.1439826279
572	0.1439730696
573	0.1439283944
574	0.1439028067
575	0.1438719068
576	0.1438485769
577	0.1438171129
578	0.1438036764
579	0.1437898809
580	0.143776188
581	0.1437629124
582	0.1437466582
583	0.1437323057
584	0.1437213837
585	0.143671715
586	0.1436692313
587	0.1436615032
588	0.1436187425
589	0.1435875581
590	0.1435802925
591	0.1435578112
592	0.1435135737
593	0.1434954839
594	0.1434752935
595	0.1434534375
596	0.1434349461
597	0.143415749
598	0.1433818647
599	0.1433524153
600	0.1433326926
601	0.1432755886
602	0.1432736719
603	0.1432722755
604	0.143251945
605	0.1432131747
606	0.1432079317
607	0.1431887375
608	0.143147251
609	0.1431021354
610	0.1430814216
611	0.1430408093
612	0.1430349895
613	0.1429984901
614	0.1429873494
615	0.1429492969
616	0.1429294529
617	0.1429092367
618	0.1428912796
619	0.1428789507
620	0.1428430636
621	0.1427954528
622	0.1427686115
623	0.1427666899
624	0.1427499631
625	0.1427261399
626	0.1426858843
627	0.142655704
628	0.1426413493
629	0.1425955041
630	0.1425682106
631	0.1425465919
632	0.1425405909
633	0.1425230456
634	0.1425108261
635	0.1424891804
636	0.1424765972
637	0.1424597165
638	0.1424248437
639	0.1424032109
640	0.1423704752
641	0.1423463418
642	0.1423393636
643	0.1423027729
644	0.1422529026
645	0.1422094667
646	0.1422077504
647	0.1421950264
648	0.1421527669
649	0.1420993584
650	0.1420684149
651	0.1420546636
652	0.1420406689
653	0.1420124654
654	0.1419700771
655	0.1419700299
656	0.1419697584
657	0.1419522967
658	0.1419294776
659	0.1419066351
660	0.1418603266
661	0.1418449504
662	0.14183853
663	0.1418053509
664	0.1417549661
665	0.141728455
666	0.1417185033
667	0.1416811653
668	0.1416607177
669	0.1416407701
670	0.1416380909
671	0.1416228726
672	0.1416140192
673	0.14158977
674	0.141550569
675	0.1415110861
676	0.1414823445
677	0.1414597641
678	0.1414375389
679	0.1414281162
680	0.1413771963
681	0.141360525
682	0.1413578234
683	0.1413235807
684	0.1413161574
685	0.1412805375
686	0.1412394785
687	0.141226206
688	0.1411716818
689	0.1411586226
690	0.1411286975
691	0.1411041038
692	0.1410777601
693	0.1410690972
694	0.141026491
695	0.1410207351
696	0.1409784929
697	0.140924325
698	0.1409067506
699	0.1408900008
700	0.1408743324
701	0.140860804
702	0.1408376053
703	0.1408304675
704	0.1407920403
705	0.1407772504
706	0.1407536492
707	0.1407254967
708	0.1406916232
709	0.1406499603
710	0.1406340829
711	0.1406122489
712	0.140592646
713	0.1405710911
714	0.1405520231
715	0.1405139635
716	0.1404664942
717	0.1404416104
718	0.1403788565
719	0.1403539117
720	0.1403415332
721	0.1403269734
722	0.1402765598
723	0.1402528112
724	0.1402301983
725	0.1401908862
726	0.1401594986
727	0.1401331562
728	0.1401196424
729	0.1400543634
730	0.1400301132
731	0.1400077593
732	0.1399641686
733	0.1399375116
734	0.1399112646
735	0.1398900959
736	0.1398248264
737	0.1397759463
738	0.1397588146
739	0.1397217212
740	0.1396829479
741	0.1396787287
742	0.1396510746
743	0.1396113464
744	0.1395978307
745	0.1395608885
746	0.1395282451
747	0.1394797534
748	0.1394461805
749	0.1394106142
750	0.1393943926
751	0.1393612254
752	0.1393390923
753	0.1393371661
754	0.1392943131
755	0.1392767408
756	0.1392512882
757	0.1392261267
758	0.1391962825
759	0.1391699584
760	0.1391561908
761	0.1391231919
762	0.1390979578
763	0.1390826329
764	0.1390535207
765	0.1390191777
766	0.1390011154
767	0.1389763425
768	0.1389667905
769	0.138945724
770	0.1389310021
771	0.1389078691
772	0.1389069214
773	0.1388922475
774	0.1388284579
775	0.1388277371
776	0.1387906087
777	0.1387788434
778	0.1387692973
779	0.1387554021
780	0.1387330812
781	0.1387080951
782	0.1386632963
783	0.13865705
784	0.1386192708
785	0.1385621227
786	0.1385406072
787	0.1385167839
788	0.1384676574
789	0.1384518711
790	0.1384281254
791	0.1384135537
792	0.1383670001
793	0.1383056937
794	0.1382897692
795	0.1382674884
796	0.1382541958
797	0.1382251085
798	0.1381916081
799	0.1381605957
800	0.1381279113
801	0.1380908479
802	0.1380748029
803	0.1380350476
804	0.138009769
805	0.137993562
806	0.1379457549
807	0.1379334927
808	0.1379139081
809	0.1378813855
810	0.137841228
811	0.1378147576
812	0.1377918886
813	0.1377831544
814	0.1377615557
815	0.1377510321
816	0.1376835528
817	0.1376619772
818	0.1376543217
819	0.137648847
820	0.1376284417
821	0.1376023287
822	0.1375974242
823	0.137581368
824	0.1375464234
825	0.137497663
826	0.1374721257
827	0.1374345972
828	0.1374233287
829	0.1374159524
830	0.1373697077
831	0.1373413526
832	0.1373163038
833	0.1373083869
834	0.137301331
835	0.137293348
836	0.1372719194
837	0.1372604266
838	0.1372466556
839	0.1372251189
840	0.1371959185
841	0.1371642819
842	0.1371419757
843	0.137116834
844	0.1370988681
845	0.1370861679
846	0.1370521738
847	0.137031153
848	0.1370052226
849	0.1369772565
850	0.1369663749
851	0.1369369716
852	0.1369090492
853	0.136877208
854	0.1368553618
855	0.1368165063
856	0.1368124872
857	0.1367933081
858	0.1367696129
859	0.1367337723
860	0.1367122322
861	0.1366747186
862	0.136638244
863	0.1366184755
864	0.1365981486
865	0.1365718374
866	0.1365487661
867	0.1365415402
868	0.1365214923
869	0.1365004464
870	0.1364754339
871	0.136463126
872	0.136447531
873	0.1364278692
874	0.1364025051
875	0.1363818258
876	0.1363395136
877	0.1363088525
878	0.1362990039
879	0.1362687991
880	0.1362385548
881	0.1362336567
882	0.1361987252
883	0.1361709379
884	0.1361433111
885	0.1361204398
886	0.1360995646
887	0.1360656702
888	0.1360510649
889	0.1360422647
890	0.1360381949
891	0.1360081385
892	0.1359819411
893	0.1359448251
894	0.1359212135
895	0.1358974228
896	0.1358787186
897	0.1358779846
898	0.1358530094
899	0.1358285495
900	0.1357939361
901	0.1357757841
902	0.1357073095
903	0.135690306
904	0.1356695165
905	0.1356216957
906	0.1356015467
907	0.1355800695
908	0.1355697502
909	0.135553476
910	0.1355291056
911	0.1355164023
912	0.1354989684
913	0.1354890239
914	0.1354599377
915	0.1354316137
916	0.1354176632
917	0.1354048185
918	0.1353888881
919	0.1353794711
920	0.1353635445
921	0.1353382996
922	0.1353170636
923	0.1352621275
924	0.1352417321
925	0.1352258089
926	0.1351885982
927	0.1351600796
928	0.1351307112
929	0.1350987009
930	0.1350801113
931	0.1350582389
932	0.1350317752
933	0.1350037467
934	0.1349714341
935	0.1349081911
936	0.1348607848
937	0.1348417182
938	0.1348318591
939	0.1348037562
940	0.1347775732
941	0.1347583873
942	0.1347282878
943	0.1347061579
944	0.1346947464
945	0.1346751731
946	0.1346461088
947	0.1346221496
948	0.1346118644
949	0.134573486
950	0.1345639848
951	0.1345470976
952	0.1345463455
953	0.1345303932
954	0.1345125184
955	0.1344954558
956	0.134476546
957	0.134453966
958	0.1344301343
959	0.1344109645
960	0.1343980661
961	0.1343641012
962	0.1343395613
963	0.1343237451
964	0.1342875379
965	0.1342506704
966	0.1342323488
967	0.1341904318
968	0.1341660415
969	0.1341390622
970	0.1341345908
971	0.1340951212
972	0.1340666845
973	0.1340328287
974	0.1340220267
975	0.1340027941
976	0.1339860725
977	0.1339750529
978	0.1339301874
979	0.1339075937
980	0.1338966338
981	0.1338759101
982	0.1338480493
983	0.1338302288
984	0.1338120669
985	0.133783547
986	0.1337650937
987	0.1337455081
988	0.1337035787
989	0.1336375295
990	0.1336371153
991	0.1336212165
992	0.133580047
993	0.1335723389
994	0.1335393005
995	0.1334945172
996	0.1334888693
997	0.1334554142
998	0.1334446867
999	0.1334299169
